1: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
2: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
3: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
4: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
4: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
5: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
6: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
7: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
8: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
9: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
10: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
11: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
12: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
13: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
14: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
15: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
16: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
17: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
18: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
19: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
20: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
21: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
21: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
22: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
23: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
24: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
25: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
26: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
27: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
28: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
29: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
30: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
31: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
32: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
33: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
34: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
35: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
35: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
36: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
37: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,,,1.78,0.94,1.51*0B
